City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,domna,51.8971,113.1573,71.76,53,4,4.47,RU,1722913459
295,tevragh zeina,18.0989,-15.9885,78.8,86,65,15.39,MR,1722913460
296,valle de la pascua,9.2155,-66.0073,72.57,98,100,4.29,VE,1722913460
297,terrace,54.5173,-128.5995,87.71,23,20,8.05,CA,1722913276
298,vadso,70.0735,29.7494,50.88,100,20,5.75,NO,1722912957
299,tutoia,-2.7619,-42.2744,77.99,81,36,11.99,BR,1722913461
300,mansa,-11.1998,28.8943,55.36,36,7,5.1,ZM,1722913461
301,margate,-30.8636,30.3705,55.35,79,0,5.57,ZA,1722913462
302,dryden,49.7833,-92.7503,62.89,63,0,4.61,CA,1722913394
303,savanna-la-mar,18.219,-78.1332,80.55,90,21,2.53,JM,1722913463
304,bengkulu,-3.8004,102.2655,83.05,67,52,7.56,ID,1722913463
305,palikir - national government center,6.9248,158.1611,88.54,74,75,11.5,FM,1722913463
306,olonets,60.9848,32.9698,56.5,95,84,3.83,RU,1722913464
307,kijang,0.9,104.6333,86.09,60,31,14.74,ID,1722913464
308,turpan,42.9477,89.1789,103.78,13,100,4.68,CN,1722913464
309,devinuwara,5.9283,80.5888,82.9,76,94,9.35,LK,1722913465
310,happy valley-goose bay,53.3038,-60.3258,61.12,63,20,5.75,CA,1722913465
311,sabha,27.0377,14.4283,86.81,16,0,17.56,LY,1722913466
312,sur,22.5667,59.5289,84.34,67,97,8.16,OM,1722913466
313,mbandaka,0.0487,18.2603,70.88,83,93,3.27,CD,1722913466
314,tangalle,6.0234,80.7974,79.03,69,82,9.75,LK,1722913467
315,howrah,-42.8873,147.4055,61.48,51,75,20.71,AU,1722913378
316,wad medani,14.4012,33.5199,74.77,81,93,11.68,SD,1722913468
317,astrakhan,51.5309,69.7968,72.54,55,53,6.29,KZ,1722913468
318,guajara mirim,-10.7836,-65.3355,78.17,46,1,3.15,BR,1722913468
319,dolzhanskaya,46.6337,37.8025,72.64,75,77,5.61,RU,1722913469
320,egilsstadir,65.2669,-14.3949,44.51,93,20,2.3,IS,1722913469
321,lembar,-8.7264,116.0744,87.01,66,34,13.09,ID,1722913469
322,lincoln city,44.9582,-124.0179,63.68,81,0,15.99,US,1722913258
323,sarupathar,26.206,96.81,79.09,93,93,1.45,MM,1722913470
324,kargat,55.1956,80.2811,66.96,79,26,8.3,RU,1722913471
325,abdanan,32.9926,47.4198,83.25,19,0,3.53,IR,1722913471
326,saratamata,-15.2903,167.9668,75.87,69,98,18.61,VU,1722913471
327,nizhnevartovsk,60.9344,76.5531,53.62,100,100,6.71,RU,1722913472
328,doctor arroyo,23.6721,-100.1813,72.09,61,42,5.48,MX,1722913472
329,greenville,5.0113,-9.0388,76.23,84,89,8.34,LR,1722913473
330,la'ie,21.6455,-157.9225,87.75,71,32,5.99,US,1722913473
331,colonia,9.5164,138.1217,88.12,79,75,4.61,FM,1722913474
332,meadow lake,54.1335,-108.4347,55.6,89,100,3.94,CA,1722913474
333,kodinsk,58.6063,99.174,72.64,48,41,5.75,RU,1722913475
334,inarajan village,13.2736,144.7485,87.94,91,100,4.25,GU,1722913475
335,governor's harbour,25.1667,-76.2333,83.79,75,79,13.78,BS,1722913475
336,bisert',56.8617,59.0523,58.32,95,100,5.26,RU,1722913476
337,hafnarfjordur,64.0671,-21.9377,50.38,100,100,4.61,IS,1722913476
338,alcala de xivert,40.3,0.2333,75.29,83,1,4.68,ES,1722913477
339,pirallahi,40.4701,50.3248,80.74,67,48,4.54,AZ,1722913477
340,tselinnoye,54.5011,63.6736,65.68,86,85,8.81,RU,1722913477
341,oroso,42.9833,-8.4333,67.35,88,75,5.75,ES,1722913478
342,ola,59.5782,151.2982,57.7,73,100,8.52,RU,1722913478
343,griffith,-34.2885,146.0509,58.75,51,10,6.26,AU,1722913479
344,mahdia,5.2667,-59.15,75.02,87,78,0.78,GY,1722913479
345,zouerate,22.7354,-12.4713,80.73,34,2,14.9,MR,1722913480
346,namtsy,62.7196,129.6672,61.25,58,99,5.59,RU,1722913480
347,dame-marie,18.5611,-74.4217,81.91,87,2,6.02,HT,1722913480
348,savonlinna,61.8699,28.88,55.45,88,100,5.75,FI,1722913481
349,goroka,-6.085,145.3867,74.3,68,55,5.39,PG,1722913481
350,qaqortoq,60.7184,-46.0356,46.92,89,100,3.11,GL,1722913482
351,mount pearl,47.5166,-52.7814,67.96,96,100,18.41,CA,1722913482
352,'ohonua,-21.3333,-174.95,75.47,62,58,18.7,TO,1722913482
353,becerril,9.7041,-73.2793,76.41,89,71,4.74,CO,1722913483
354,dzhambeyty,50.2568,52.599,78.55,43,90,4.68,KZ,1722913483
355,fushun,41.8867,123.9436,83.86,74,31,3.78,CN,1722913484
356,crescent city,41.756,-124.2018,61.74,91,77,5.7,US,1722913484
357,sawakin,19.1059,37.3321,90.37,57,100,11.92,SD,1722913484
358,saldanha,-33.0117,17.9442,41.05,86,0,8.43,ZA,1722913485
359,mthatha,-31.5889,28.7844,36.16,87,1,0.0,ZA,1722913486
360,liwale,-9.7667,37.9333,58.55,95,2,0.72,TZ,1722913324
361,ust-nera,64.5697,143.237,64.94,45,100,3.91,RU,1722913486
362,san antonio de pale,-1.4068,5.6318,71.08,74,100,8.12,GQ,1722913487
363,luderitz,-26.6481,15.1538,54.99,62,0,12.26,NA,1722913487
364,geraldton,-28.779,114.6146,61.05,72,100,11.5,AU,1722913487
365,union choco,8.084,-77.5351,73.94,98,100,1.45,PA,1722913488
366,hithadhoo,-0.6,73.0833,83.53,69,100,1.59,MV,1722913488
367,tafuna,-14.3358,-170.72,79.02,73,6,6.53,AS,1722913371
368,kingston,-29.0546,167.9663,63.01,59,40,11.5,NF,1722913489
369,zangguy,37.2833,78.7667,81.88,35,98,17.54,CN,1722913489
370,portland,-38.3462,141.6026,57.63,69,26,16.42,AU,1722913490
371,dubbo,-32.243,148.6048,57.42,67,75,4.61,AU,1722913490
372,kayyerkan,69.3786,87.7439,51.87,60,3,14.7,RU,1722913490
373,ad dabbah,18.05,30.95,89.02,51,100,11.05,SD,1722913491
374,macau,-5.115,-36.6344,74.05,67,100,17.05,BR,1722913491
375,santana,32.8,-16.8833,66.33,87,35,6.35,PT,1722913492
376,port augusta,-32.496,137.7728,61.84,45,93,5.08,AU,1722913492
377,muzayri',23.1436,53.7881,88.79,71,96,0.31,AE,1722913492
378,sisophon,13.5859,102.9737,87.21,66,91,7.65,KH,1722913493
379,santa ana,18.4699,122.1478,85.73,70,19,4.81,PH,1722913493
380,timimoun,29.2639,0.231,91.78,17,0,13.8,DZ,1722913372
381,port douglas,-16.4838,145.4673,73.62,69,30,10.58,AU,1722913494
382,atafu village,-8.5421,-172.5159,80.51,80,100,8.12,TK,1722913494
383,lionel town,17.8101,-77.2406,85.89,86,0,4.65,JM,1722913495
384,jala,21.1048,-104.4376,67.71,97,100,3.4,MX,1722913495
385,bage,-31.3314,-54.1069,64.18,100,100,13.8,BR,1722913203
386,concepcion,-16.4333,-60.9,72.86,51,0,4.0,BO,1722913496
387,kapuskasing,49.4169,-82.4331,59.09,76,75,3.44,CA,1722913496
388,molo,-0.2485,35.7319,49.14,90,82,3.96,KE,1722913497
389,vorkuta,67.4988,64.0525,49.19,57,16,4.65,RU,1722913497
390,ciudad insurgentes,25.2635,-111.7744,80.91,56,4,9.84,MX,1722913497
391,cockburn town,21.4612,-71.1419,83.03,84,1,17.22,TC,1722913236
392,watampone,-4.5386,120.3279,80.49,81,47,11.27,ID,1722913498
393,barcelos,-0.9736,-62.9269,76.03,63,5,3.33,BR,1722913499
394,maintirano,-18.0635,44.0295,66.47,85,0,9.22,MG,1722913499
395,grandview,46.251,-119.9017,92.48,38,0,12.39,US,1722913499
396,yung shue wan,22.2262,114.1124,95.9,76,84,1.99,HK,1722913500
397,alcantara,-2.4041,-44.4167,77.16,83,72,7.0,BR,1722913500
398,conception bay south,47.4999,-52.9981,68.56,97,100,11.54,CA,1722913501
399,jalai nur,49.45,117.7,68.09,70,61,1.28,CN,1722913501
400,nuku'alofa,-21.1394,-175.2018,75.52,60,40,9.22,TO,1722913501
401,chui,-33.6979,-53.4593,59.85,94,100,14.14,UY,1722913502
402,semdinli,37.3051,44.5742,55.44,33,0,6.06,TR,1722913502
403,great bend,38.3645,-98.7648,85.03,49,0,9.22,US,1722913467
404,ceeldheer,3.8488,47.1806,74.3,83,93,15.7,SO,1722913503
405,tingo maria,-9.2953,-75.9957,69.66,91,61,2.89,PE,1722913503
406,hobyo,5.3505,48.5268,75.04,82,47,23.51,SO,1722913320
407,baikonur,45.6167,63.3167,87.37,23,0,3.06,KZ,1722913504
408,tukrah,32.5341,20.5791,79.61,62,0,7.94,LY,1722913505
409,sakata,38.9167,139.855,80.78,83,40,9.22,JP,1722913506
410,yuzhno-kurilsk,44.0273,145.8615,64.24,96,100,6.82,RU,1722913507
411,noosa heads,-26.3943,153.0901,64.72,74,98,4.41,AU,1722913507
412,tonota,-21.4424,27.4615,57.56,80,59,15.84,BW,1722913508
413,kununurra,-15.7783,128.7421,89.55,37,5,11.5,AU,1722913508
414,midvagur,62.0511,-7.1939,50.83,93,40,6.91,FO,1722913273
415,goure,13.9835,10.2704,75.61,82,100,8.55,NE,1722913509
416,acajutla,13.5928,-89.8275,80.62,81,50,4.07,SV,1722913509
417,fortuna,40.5982,-124.1573,59.94,93,100,6.91,US,1722913510
418,turbat,26.0012,63.0485,83.98,77,100,5.26,PK,1722913510
419,porto seguro,-16.4497,-39.0647,70.32,83,75,3.44,BR,1722913290
420,oliena,40.2762,9.4019,76.6,68,8,3.15,IT,1722913511
421,llanes,43.4198,-4.7549,68.11,84,32,2.24,ES,1722913511
422,machico,32.7162,-16.7676,71.71,87,5,10.42,PT,1722913511
423,jining,41.0275,113.1058,78.58,38,59,9.33,CN,1722913512
424,nemuro,43.3236,145.575,63.93,97,89,7.07,JP,1722913454
425,ornskoldsvik,63.2909,18.7153,58.15,100,100,3.44,SE,1722913513
426,mermoz boabab,14.7065,-17.4758,78.58,89,75,2.3,SN,1722913513
427,richards bay,-28.783,32.0377,58.1,76,0,4.32,ZA,1722913513
428,fort st. john,56.2524,-120.8469,57.09,94,75,2.3,CA,1722913457
429,qusmuryn,52.4511,64.6198,71.78,57,93,1.52,KZ,1722913514
430,"laikit, laikit ii (dimembe)",1.4883,124.9744,87.13,58,40,2.3,ID,1722913514
431,pinczow,50.5205,20.5265,58.89,96,63,7.07,PL,1722913515
432,gurupi,-11.7292,-49.0686,72.91,40,0,4.5,BR,1722913515
433,cosala,24.415,-106.6907,77.34,92,52,1.59,MX,1722913516
434,chinde,-18.5811,36.4586,71.44,84,10,6.06,MZ,1722913516
435,umm kaddadah,13.6017,26.6876,81.32,62,57,6.78,SD,1722913516
436,fort mcmurray,56.7268,-111.381,67.59,59,0,4.61,CA,1722913517
437,saint albans,38.3857,-81.8362,77.99,82,0,0.98,US,1722913517
438,bom jesus,-9.0744,-44.3586,66.42,49,0,2.08,BR,1722913344
439,saint-francois,16.2524,-61.2733,82.36,80,52,17.85,GP,1722913518
440,puerto baquerizo moreno,-0.9017,-89.6102,68.83,83,70,11.88,EC,1722913518
441,odenthal,51.0333,7.1167,64.58,87,0,2.3,DE,1722913519
442,choyr,46.3611,108.3611,72.52,45,0,13.11,MN,1722913519
443,hastings,-39.6381,176.8492,54.91,68,0,5.95,NZ,1722913519
444,mar del plata,-38.0004,-57.5562,53.58,92,100,17.0,AR,1722913520
445,burang,30.2956,81.1751,56.37,67,83,4.18,CN,1722913520
446,boguchany,58.3814,97.4531,75.02,50,67,4.5,RU,1722913520
447,gore,-46.1028,168.9436,53.96,63,12,9.48,NZ,1722913521
448,yanykurgan,43.9065,67.2464,88.54,17,0,5.61,KZ,1722913521
449,balikpapan,-1.2675,116.8289,77.99,89,40,2.3,ID,1722913522
450,buka,-5.4326,154.671,82.13,78,84,3.67,PG,1722913522
451,port macquarie,-31.4299,152.91,67.95,54,7,1.99,AU,1722913300
452,benito garcia (el zorrillo),31.6711,-116.5114,68.45,68,100,6.69,MX,1722913523
453,canyon,34.9772,-101.9247,87.66,30,0,9.28,US,1722913180
454,mesyagutovo,55.5303,58.2528,61.54,92,100,4.56,RU,1722913524
455,ellensburg,46.9971,-120.5451,88.25,34,1,7.0,US,1722913308
456,as sulayyil,20.4607,45.5779,89.85,36,82,8.84,SA,1722913524
457,basco,20.4487,121.9702,85.17,77,24,15.97,PH,1722913525
458,buzuluk,52.7807,52.2635,67.08,81,95,5.14,RU,1722913525
459,sept-iles,50.2001,-66.3821,60.8,69,20,6.91,CA,1722913525
460,beykonak,36.3257,30.303,82.33,57,0,1.07,TR,1722913526
461,laojunmiao,39.8333,97.7333,76.77,24,85,2.53,CN,1722913526
462,roccella ionica,38.3212,16.3969,78.87,73,0,5.95,IT,1722913527
463,sangkhla buri,15.1555,98.4536,74.25,97,100,0.69,TH,1722913527
464,anori,-3.7728,-61.6442,76.19,50,2,2.44,BR,1722913527
465,kismayo,-0.3582,42.5454,75.47,75,5,15.59,SO,1722913528
466,conde,-11.8136,-37.6106,71.22,81,18,4.99,BR,1722913528
467,longmen,24.9597,118.0889,90.21,64,0,4.43,CN,1722913528
468,bosobolo,4.1898,19.8833,69.62,97,99,1.34,CD,1722913529
469,kawthoung,9.9824,98.5503,80.35,77,80,9.01,TH,1722913529
470,karratha,-20.7377,116.8463,74.03,30,100,12.24,AU,1722913530
471,talara,-4.5772,-81.2719,66.96,88,0,14.97,PE,1722913530
472,atar,20.5177,-13.0486,85.53,38,8,8.75,MR,1722913530
473,dellys,36.9172,3.9131,78.51,45,0,6.42,DZ,1722913531
474,viqueque,-8.8575,126.3647,83.12,57,70,10.27,TL,1722913531
475,kattivakkam,13.2167,80.3167,85.96,83,100,10.18,IN,1722913532
476,la foa,-21.7108,165.8276,72.61,52,0,9.04,NC,1722913532
477,wongsorejo,-7.9908,114.4009,84.51,55,8,11.18,ID,1722913532
478,wasco,35.5941,-119.341,99.27,16,66,8.1,US,1722913533
479,altai,46.3722,96.2583,67.35,27,90,13.06,MN,1722913533
480,sechura,-5.5569,-80.8222,63.55,80,2,14.58,PE,1722913533
481,ballina,54.1167,-9.1667,54.45,89,39,7.61,IE,1722913467
482,luanda,-8.8368,13.2343,66.2,94,0,2.3,AO,1722913534
483,aripuana,-9.1667,-60.6333,73.35,43,0,1.43,BR,1722913535
484,ta`u,-14.2336,-169.5144,79.2,70,12,6.4,AS,1722913535
485,nuriootpa,-34.4683,138.9977,58.59,56,61,12.73,AU,1722913535
486,katsuura,35.1462,140.3151,81.52,72,30,8.61,JP,1722913536
487,daoukro,7.0591,-3.9631,69.39,96,70,4.21,CI,1722913536
488,fuvahmulah,-0.2988,73.424,83.53,69,100,2.1,MV,1722913537
489,greymouth,-42.4667,171.2,51.98,67,46,3.31,NZ,1722913537
490,freetown,8.4635,-13.2289,77.05,83,40,8.05,SL,1722913537
491,isoka,-10.1606,32.6335,52.77,53,0,1.92,ZM,1722913538
492,galesong,-5.3166,119.3661,86.02,63,26,2.42,ID,1722913538
493,shangzhi,45.2141,127.9743,80.38,78,44,12.71,CN,1722913539
494,los andes,-32.8337,-70.5983,45.01,97,100,4.25,CL,1722913343
495,al jawf,24.1989,23.2909,81.39,21,5,10.51,LY,1722913285
496,belogradchik,43.6272,22.6836,66.92,82,17,8.12,BG,1722913540
497,nadym,65.5333,72.5167,53.67,55,2,16.51,RU,1722913373
498,inhambane,-23.865,35.3833,67.03,73,0,11.39,MZ,1722913541
499,sisimiut,66.9395,-53.6735,40.82,88,55,1.03,GL,1722913373
500,upata,8.0162,-62.4056,75.09,97,100,3.31,VE,1722913542
501,rio grande,-53.7877,-67.7095,32.74,72,98,8.95,AR,1722913542
502,bubaque,11.2833,-15.8333,79.05,84,100,14.41,GW,1722913542
503,aginskoye,55.2586,94.9079,66.6,82,100,5.37,RU,1722913543
504,twon-brass,4.3123,6.2409,76.19,84,100,14.94,NG,1722913544
505,taroa,8.7058,171.2275,82.71,79,94,11.05,MH,1722913544
506,polyarnyy,69.1989,33.4478,50.79,62,28,5.03,RU,1722913545
507,box elder,44.1125,-103.0682,66.04,78,100,11.5,US,1722913546
508,island harbour,18.256,-63.0102,84.85,81,0,19.33,AI,1722913546
509,telimele,10.9,-13.0333,68.4,99,100,1.59,GN,1722913546
510,apahida,46.8167,23.75,59.14,88,40,5.99,RO,1722913547
511,assab,13.0092,42.7394,87.3,77,100,11.5,ER,1722913547
512,al kharijah,25.4514,30.5464,85.73,18,0,7.11,EG,1722913548
513,tadpatri,14.9083,78.0103,82.63,64,100,12.95,IN,1722913549
514,spring creek,40.7266,-115.5859,83.89,23,66,1.99,US,1722913549
515,elko,40.8325,-115.7632,89.35,22,20,8.05,US,1722913061
516,geroskipou,34.7609,32.4484,70.84,53,0,8.05,CY,1722913550
517,hotaka,36.3396,137.8825,90.5,69,93,4.59,JP,1722913551
518,kourou,5.1628,-52.6427,77.02,85,43,7.9,GF,1722913551
519,xinyuan,43.4265,83.2496,84.58,24,92,2.8,CN,1722913552
520,jamaame,0.0697,42.745,73.47,78,1,10.65,SO,1722913552
521,afyonkarahisar,38.7567,30.5433,60.58,72,0,6.91,TR,1722913553
522,kardla,58.9978,22.7492,58.98,94,20,3.44,EE,1722913554
523,mandiana,10.6258,-8.6941,70.45,98,100,4.0,GN,1722913555
524,nykvarn,59.8,18.3,52.23,95,0,2.53,SE,1722913555
525,san patricio,19.2253,-104.7045,81.36,82,100,8.9,MX,1722913556
526,parnu,58.3859,24.4971,55.49,100,75,3.44,EE,1722913556
527,kingscliff,-28.2598,153.5782,71.98,60,75,5.75,AU,1722913557
528,tenno,39.9,139.9667,86.9,76,48,8.41,JP,1722913557
529,yanjiang,30.1211,104.6481,87.62,71,2,4.36,CN,1722913558
530,al ghayzah,16.2079,52.176,76.59,89,71,2.42,YE,1722913554
531,curvelo,-18.7564,-44.4308,64.71,68,19,4.25,BR,1722913558
532,buriti bravo,-5.8372,-43.8336,71.69,46,8,4.56,BR,1722913559
533,linares,24.858,-99.5677,82.24,58,0,10.04,MX,1722913559
534,dalyellup,-33.4084,115.6151,64.02,81,93,25.34,AU,1722913560
535,kuanda,56.3161,116.0806,71.19,59,90,4.0,RU,1722913560
536,okha,53.5899,142.9531,60.87,92,100,13.58,RU,1722913561
537,bad belzig,52.1418,12.5927,56.73,76,12,3.87,DE,1722913561
538,berezna,51.5716,31.7846,60.6,74,62,2.82,UA,1722913561
539,tagiura,32.8817,13.3506,78.19,84,0,1.68,LY,1722913562
540,ancud,-41.8707,-73.8162,45.1,80,100,9.86,CL,1722913562
541,santa cruz,15.7654,119.9092,84.38,76,98,11.88,PH,1722913563
542,asuncion ixtaltepec,16.5032,-95.0612,78.94,81,91,8.84,MX,1722913563
543,tippi,7.2,35.45,63.19,98,100,2.21,ET,1722913564
544,chibougamau,49.9168,-74.3659,55.02,62,0,5.75,CA,1722913564
545,arish,31.1316,33.7984,75.27,79,0,4.97,EG,1722913564
546,mudurnu,40.473,31.2076,56.88,83,2,3.6,TR,1722913565
547,ponta delgada,37.7395,-25.6687,74.12,100,75,6.91,PT,1722913565
548,oyama,34.6036,138.2172,90.61,82,59,6.38,JP,1722913566
549,roma,-26.5674,148.7875,64.85,62,87,7.25,AU,1722913566
550,east end,19.3,-81.1167,86.02,77,82,9.44,KY,1722913567
551,karaton,46.4369,53.4891,86.49,28,32,5.3,KZ,1722913567
552,mili,6.0815,171.735,83.5,74,39,10.58,MH,1722913567
553,dunedin,-45.8742,170.5036,53.13,55,8,2.77,NZ,1722913568
554,lanzhou,36.057,103.8399,82.02,46,86,5.77,CN,1722913568
555,new holland,40.1018,-76.0852,79.54,78,78,1.99,US,1722913568
556,watton,52.5667,0.8333,65.88,84,100,7.87,GB,1722913569
557,champerico,14.2934,-91.9121,78.21,83,100,6.46,GT,1722913569
558,nagqu,31.4768,92.0573,55.87,56,11,6.46,CN,1722913570
559,mandan,46.8267,-100.8896,62.58,83,75,5.75,US,1722913476
560,padang,-0.9492,100.3543,86.05,69,33,3.18,ID,1722913570
561,puerto san jose,13.9274,-90.8217,78.98,85,99,5.37,GT,1722913571
562,newman,-23.3564,119.7355,65.14,30,0,7.65,AU,1722913571
563,val-d'or,48.0974,-77.7974,55.44,82,0,3.44,CA,1722913572
564,caazapa,-26.1958,-56.3681,71.19,57,52,5.44,PY,1722913572
565,aricak,38.5634,40.1248,70.9,43,0,9.4,TR,1722913573
566,robinson,39.0053,-87.7392,80.02,81,0,4.23,US,1722913573
567,bafra,41.5678,35.9069,68.79,84,17,5.03,TR,1722913573
568,nikolayevsk-on-amure,53.1466,140.7229,69.85,80,100,3.44,RU,1722913574
569,puerto deseado,-47.7503,-65.8938,39.65,78,100,14.63,AR,1722913574
570,mount isa,-20.7252,139.4973,74.97,41,0,9.22,AU,1722913575
571,ouellah,-11.3903,43.3319,74.14,65,3,6.06,KM,1722913575
572,lyantor,61.6195,72.1555,58.93,64,22,14.29,RU,1722913575
573,nabire,-3.3599,135.5007,82.98,76,27,3.98,ID,1722913576
574,smirnovo,54.5148,69.4273,66.22,87,99,8.14,KZ,1722913576
575,uglegorsk,49.0805,142.0645,69.26,75,35,10.8,RU,1722913577
576,athi river,-1.4563,36.9783,54.79,87,20,4.61,KE,1722913577
577,sumbawa besar,-8.4932,117.4202,92.7,37,38,8.19,ID,1722913577
578,khandyga,62.6533,135.5667,53.44,91,100,2.77,RU,1722913578
579,kristiansund,63.1105,7.728,62.22,97,100,1.14,NO,1722913578
580,zaozersk,69.4005,32.4476,51.98,71,13,2.04,RU,1722913579
581,qaisumah,28.3112,46.1273,84.16,18,0,4.61,SA,1722913333
582,ebon,4.582,168.6964,83.52,72,51,8.21,MH,1722913328
583,san pedro,17.916,-87.9659,86.0,93,93,7.0,BZ,1722913580
584,kisesa,-3.0833,34.15,63.1,34,43,5.57,TZ,1722913580
585,chitipa,-9.7024,33.2697,52.79,74,0,5.28,MW,1722913580
586,woods creek,47.8787,-121.8985,74.59,69,1,1.01,US,1722913581
587,yangor,-0.5354,166.9105,83.75,71,54,7.67,NR,1722913581
588,mhamid,29.82,-5.72,92.17,11,1,3.65,MA,1722913582
589,bereznik,62.852,42.7071,57.13,78,100,4.09,RU,1722913582
590,grand island,40.925,-98.342,79.2,75,0,13.8,US,1722913583
